orf,disome,disome_ID,ratio
YPR056W,324,YPR056W_324,3.282863117
YPR057W,302,YPR057W_302,15.19736842
YPR058W,283,YPR058W_283,8.201837928
YPR060C,88,YPR060C_88,3.979498765
YPR062W,159,YPR062W_159,7.063493641
YPR063C,86,YPR063C_86,2.889687407
YPR065W,191,YPR065W_191,12.23622525
YPR066W,132,YPR066W_132,10.76209588
YPR067W,42,YPR067W_42,2.367346939
YPR068C,363,YPR068C_363,7.841269841
YPR069C,25,YPR069C_25,2.532185215
YPR070W,281,YPR070W_281,5.866666667
YPR071W,97,YPR071W_97,10
YPR072W,522,YPR072W_522,8.435795219
YPR073C,58,YPR073C_58,2.089919242
YPR074C,479,YPR074C_479,44.60837825
YPR075C,125,YPR075C_125,10.12908433
YPR080W,259,YPR080W_259,47.35750125
YPR081C,51,YPR081C_51,112.6195286
YPR083W,141,YPR083W_141,23
YPR084W,312,YPR084W_312,71.33333333
YPR086W,32,YPR086W_32,12.48310432
YPR088C,542,YPR088C_542,30.31845704
YPR089W,445,YPR089W_445,38.18272927
YPR091C,63,YPR091C_63,6.166666667
YPR093C,225,YPR093C_225,39.20952381
YPR094W,105,YPR094W_105,10.36839249
YPR097W,31,YPR097W_31,9.917737453
YPR098C,48,YPR098C_48,3.245337901
YPR100W,21,YPR100W_21,102.3787879
YPR101W,87,YPR101W_87,8.967556704
YPR102C,175,YPR102C_175,13.28784807
YPR103W,81,YPR103W_81,18.41111752
YPR104C,632,YPR104C_632,2.880658436
YPR105C,496,YPR105C_496,11.10221387
YPR106W,120,YPR106W_120,31.67692308
YPR107C,140,YPR107C_140,3.628345671
YPR108W,33,YPR108W_33,5.711360721
YPR110C,199,YPR110C_199,11.74750352
YPR112C,516,YPR112C_516,3.321282823
YPR113W,190,YPR113W_190,6.3454055
YPR114W,111,YPR114W_111,31.34733894
YPR115W,786,YPR115W_786,14.18349206
YPR116W,210,YPR116W_210,73.33333333
YPR118W,221,YPR118W_221,3.209055645
YPR119W,272,YPR119W_272,15.67902544
YPR120C,108,YPR120C_108,19.9005848
YPR122W,356,YPR122W_356,9.812704864
YPR124W,180,YPR124W_180,13.20373814
YPR125W,276,YPR125W_276,33.02589457
YPR128C,205,YPR128C_205,6.49977557
YPR129W,264,YPR129W_264,21.1042632
YPR131C,176,YPR131C_176,4.775174767
YPR132W,141,YPR132W_141,7.112350001
YPR133C,230,YPR133C_230,31.72581007
YPR135W,684,YPR135W_684,3.569509019
YPR137W,121,YPR137W_121,10.54993352
YPR138C,45,YPR138C_45,15.24462366
YPR139C,301,YPR139C_301,11.79444444
YPR140W,135,YPR140W_135,15.64613948
YPR143W,179,YPR143W_179,35.11111111
YPR144C,488,YPR144C_488,24.377117
YPR145W,37,YPR145W_37,4.885576001
YPR147C,274,YPR147C_274,2.852700537
YPR148C,116,YPR148C_116,4.720110316
YPR149W,162,YPR149W_162,11.24688085
YPR152C,394,YPR152C_394,8.972079298
YPR154W,78,YPR154W_78,7.163978263
YPR155C,579,YPR155C_579,19.58527752
YPR156C,602,YPR156C_602,12.68978374
YPR159W,347,YPR159W_347,27.12971345
YPR161C,487,YPR161C_487,9.130479253
YPR163C,215,YPR163C_215,7.074023616
YPR164W,1278,YPR164W_1278,31.81891026
YPR165W,205,YPR165W_205,118.9037045
YPR166C,63,YPR166C_63,2.663250666
YPR168W,44,YPR168W_44,46.22222222
YPR169W,128,YPR169W_128,2.471933388
YPR170W-B,86,YPR170W-B_86,2.341209507
YPR171W,157,YPR171W_157,28.16181822
YPR172W,103,YPR172W_103,3.894945663
YPR173C,211,YPR173C_211,6.618468464
YPR174C,100,YPR174C_100,3.336017786
YPR175W,259,YPR175W_259,10.37800972
YPR176C,234,YPR176C_234,15.78153492
YPR179C,47,YPR179C_47,10.30261348
YPR180W,185,YPR180W_185,12.60921926
YPR181C,681,YPR181C_681,3.440036183
YPR183W,130,YPR183W_130,4.493074673
YPR185W,44,YPR185W_44,19.70286195
YPR187W,147,YPR187W_147,2.755627153
YPR188C,153,YPR188C_153,14.47693246
YPR189W,152,YPR189W_152,17.15918034
YPR190C,460,YPR190C_460,54.05174504
YPR198W,148,YPR198W_148,26.65384615
YPR199C,98,YPR199C_98,30.66666667
